"title","wikibase_item","Studio"
"如果…","Q1346745","studio = Memorial Enterprises "
"鐵娘IN工廠","Q53096","studio = {{ubl"
"殭屍狂潮","Q109413584","studio = {{le"
"天使的孩子","Q1211143","studio = {{Plainlist"
"二加二 (2012年电影)","Q2511602","studio = {{tsl"
"終極包圍戰","Q104128132","studio = {{Plainlist"
"翠鳳艶曲","Q542988","studio = {{ubl"
"失序正義",NA,"studio = J&C Film Studio "
"聲夢戀歌","Q100324181","studio = {{plainlist"
"尖峰戰士","Q781870","studio = {{le"
"自殺前14天",NA,"studio = [[電影特攻隊]] "
"湯姆歷險記 (2000年電影)","Q2388653","studio = [[米高梅動畫]] "
"舞廳 (1999年電影)",NA,"studio = [[海豐影業製作公司]] "
"救婚365日","Q4981181","studio = [[Working Title Films]]<br />[[Canal+]]<br />[[Ciné+]]<br />[[TF1"
"地铁莎蒂","Q15637598","studio = 艾尔·罗克特制片厂（{{lang"
"业内前五","Q16993300","studio = IAC Films<br />[[Scott Rudin"
"舐夢人","Q2705961","studio = NoDreamsCinema<br />[[Mantarraya Producciones]]<br />Le Pacte<br />Topkapi Films "
"牢獄餘生","Q944624","studio = {{link-en"
"灰燼與鑽石","Q722281","studio = | distributor = "
"推銷員之死 (1951年電影)","Q2321222","studio = [[哥倫比亞影業]] "
"假如帝查拉成為星爵","Q108142795","studio = | genre = 電視劇原聲帶 "
"亞洲警察之高壓線",NA,"studio = [[影匠國際電影公司]] "
"納粹龐克 (電影)","Q18392433","studio = {{Plainlist"
"1世代：我們的世代","Q4595879","studio = {{tsl"
"此刻與日出之間","Q2408534","studio = {{link-en"
"血色孤語","Q15040678","studio = {{Plainlist"
"老大靠邊閃2︰歪打正著","Q1352085","studio = [[威秀電影]] "
"老爸102岁","Q16056821","studio = [[索尼影視娛樂"
"相爱一天","Q27558442","studio = Jorkwang films "
"一部關於糖的電影","Q21095965","studio = {{link-en"
"驚懼幻象","Q3518851","studio = {{Plainlist"
"今宵多珍重 (电影)","Q107675669","studio = 彭文淳电影<br>Infinite Frameworks Pte. Ltd. "
"法外出擊","Q517652","studio = [[華納兄弟]] "
"小男孩与奇幻世界","Q16246692","studio = Filme de Papel "
"春闺风月","Q278513","studio = [[哥伦比亚影业]] "
"归途列车","Q5361760","studio = EyeSteelFilm "
"馬丁伊登 (2019年電影)","Q65939784","studio = Avventurosa<br>IBC Movie<br>Rai Cinema<br>Shellac Sud<br>The Match Factory "
"加害者，被害人","Q97169199","studio = {{Plainlist"
"吾父吾血","Q17150575","studio = {{Plainlist"
"扎布里斯基角 (电影)","Q139078","studio = [[米高梅]] "
"白爛賤客2","Q55258972","studio = {{Plainlist"
"超危險犯罪","Q17064227","studio = Capacity Pictures<br/>May Day Movies<br>NeeNee Productions<br/>Phoenix Rising Motion Pictures "
"向日葵 (台灣電影)","Q10918132","studio = | distributor = [[想亮影藝製作有限公司]] "
"加菲貓3D","Q656998","studio = {{tsl"
"戰略陰謀2","Q845905","studio = {{plainlist"
"外籍兵團 (1998年電影)","Q1195192","studio = {{lang"
"僵局","Q20709965","studio = 北好萊塢影業（{{lang"
"北极正义：雷霆战队","Q27590807","studio = {{Plainlist"
"第二春",NA,"studio = [[邵氏兄弟有限公司]] "
"Happier Than Ever：給洛杉磯的情書","Q112943780","studio = {{plainlist"
"来自巴黎的女孩","Q1957691","studio = Sandor, BVF "
"天魔約書亞","Q2601332","studio = ATO Pictures "
"相逢聖路易","Q1066873","studio = [[米高梅]] "
"電影故事",NA,"studio = [[影視娛樂製作公司]] "
"小狐狸武克","Q44817","studio = [[Pannónia Filmstúdió]] "
"陽光清洗","Q1111970","studio = [[HanWay Films]] "
"金色豪門","Q312394","studio = [[Constantin Film]] "
"皮膚顏色-蜜色","Q2998778","studio = | distributor = "
"熱帶幻夢","Q594131","studio = | distributor = "
"口吃男戀語","Q22075217","studio = <!-- or: "
"打獵季節4","Q22350801","studio = [[索尼动画]]<br />[[Rainmaker Entertainment]] "
"激動戰士MAN勃哥","Q12126033","studio = [[Astron-6]] "
"开战日","Q18586579","studio = {{Plain list "
"愛在回家時","Q21528122","studio = Zero Gravity Management "
"光榮擂台","Q3126727","studio = {{plainlist"
"水淹金山","Q14949768","studio = 希諾影業公司 "
"大愛晚成","Q16252315","studio = {{link-en"
"劫獄救援","Q104858854","studio = {{Plainlist"
"湯匙伯母歷險記","Q601213","studio = [[學研控股]]<br>[[Studio Pierrot]]<br>[[GALLOP (動畫工作室)"
"那些年，我们一起疯狂的事",NA,"studio = De Kangaroo Production Sdn. Bhd.<br>Secret Fox Entertainment Sdn. Bhd. "
"初生之犢 (電影)",NA,"studio = [[萬能影業有限公司]] "
"霸凌 (2011年電影)","Q4997083","studio = | distributor = [[The Weinstein Company]] "
"週末 (電影)","Q1812267","studio = | distributor = "
"雷鳥神機隊 (電影)","Q1506377","studio = [[Working Title Films]]<ref name=bfi>{{cite web"
"王力宏火力全開演唱會電影","Q28412044","studio = | runtime = 85分鐘 "
"3D小紅帽2：團結力量大","Q2528865","studio = {{tsl"
"愛情和香煙","Q2092126","studio = GreeneStreet Films<br />United Artists "
"情遇曼哈顿","Q28127600","studio = | distributor = [[万达电影"
"芭比姐妹與小馬","Q15709914","studio = {{link-en"
"這就是英格蘭","Q748205","studio = [[FilmFour Productions"
"六月新娘","Q2618520","studio = [[华纳兄弟]] "
"创业 (电影)","Q10898178","studio = [[长春电影制片厂]] "
"歸來 (2011年電影)","Q12127118","studio = 2.1 Films<br/>True Enough Productions<br/>Fork Films "
"臥底兄弟","Q2093198","studio = [[Imagine Entertainment]] "
"戰略陰謀3","Q4425370","studio = {{Plainlist"
"76天","Q101103961","studio = {{Plainlist"
"愛情萬人迷","Q40071","studio = {{le"
"痞子逛沙漠","Q1514846","studio = {{Plainlist"
"地獄3人行","Q51591908","studio = {{Plainlist"
"絕命異次元：劫後餘生","Q2005324","studio = {{link-en"
"殺入愛情街","Q55608566","studio = [[麥當雄製作有限公司]]<br>耀榮電影企業有限公司 "
"火線狙擊：特別行動","Q26742221","studio = {{le"
"林中怪人2","Q27590281","studio = {{Plainlist"
"巴黎夜旅人","Q110647361","studio = {{plainlist"
"危险激情夜","Q5216142","studio = {{tsl"
"白色荒野","Q1118983","studio = [[华特迪士尼影片]] "
"更好的人生","Q300330","studio = Lime Orchard Productions "
"牛仔褲的夏天2","Q16458","studio = [[Alcon Entertainment]] "
"夏威夷假期","Q2457085","studio = [[皮克斯動畫工作室]]<br>[[迪士尼動畫]] "
"小凯撒 (电影)","Q1199222","studio = {{link-en"
"重生爱人","Q19856324","studio = 环球映画影视文化传媒有限公司 "
"犯罪教條","Q20002648","studio = {{Plainlist"
"空中飛鳥","Q50649485","studio = {{Plainlist"
"敲开天堂的门 (电影)","Q166355","studio = Mr. Brown Entertainment "
"51号星球","Q941262","studio = [[三星影业]] "
"生化戰士：電腦動畫電影","Q975962","studio = {{Plainlist"
"瞎趴姐妹","Q65677529","studio = {{Plainlist"
"狗咬狗骨",NA,"studio = | distributor = [[安行影業公司]] "
"幽靈新人種","Q853274","studio = {{Plainlist"
"青春1000日","Q23974623","studio = [[邵氏兄弟 (香港) 有限公司]] "
"打破第四面牆 (汪達幻視)","Q105580984","studio = | genre = 電視劇原聲帶 "
"垃圾街","Q209552","studio = {{plainlist"
"奇蹟的夏天","Q6945486","studio = 後場音像紀錄工作室 "
"極速酷客","Q670055","studio = [[威秀电影]]<br />[[Original Film]] "
"鬼霧","Q1697426","studio = [[哥倫比亞影業]] <br />[[Revolution Studios]] <br />Debra Hill Productions <br />David Foster Productions "
"步步殺機 (電影)","Q1027680","studio = [[摩根克里克娛樂"
"極地求生路","Q610168","studio = Snow Walker/Walk Well Productions "
"飛常性奮！","Q2656108","studio = El Deseo "
"治疗扑克上瘾","Q2635969","studio = [[维塔格拉夫制片厂"
"托嬰風暴","Q10342302","studio = | distributor = "
"啊，男孩","Q1475778","studio = {{ld"
"路客與刀客","Q27656170","studio = [[國泰機構（香港）有限公司]] "
"殘酷的溫柔","Q29382552","studio = Slot Machine<br>[[德法公共電視台]]<br>Graniet Film BV<br>LOOKSfilm<br>Solar Media Entertainment<br>Studio Uljana Kim<br>Wild at Art "
"入侵異次元","Q2448717","studio = {{le"
"少年林肯","Q279284","studio = [[Cosmopolitan Productions]] "
"玩具总动员：派对恐龙","Q2252704","studio = {{Plainlist"
"哥們遊戲","Q61015509","studio = [[世界摔角娛樂電影製片廠]] "
"金剛大戰巨蜥王","Q106880004","studio = [[瘋人院影業]] "
"假如奇異博士失去愛人而非雙手","Q108375795","studio = | genre = 電視劇原聲帶 "
"綁票追殺令","Q84204312","studio = {{Plainlist"
"留校查看 (電影)","Q1284961","studio = {{Plainlist"
"玩命鴛鴦","Q246211","studio = Zyzzyx有限責任公司 "
"真情狂愛","Q15920197","studio = 台灣電影文化事業股份有限公司<br>黑巨傳播事業股份有限公司 "
"雪莉宝贝","Q742998","studio = Red Envelope Entertainment<br />Elevation Filmworks "
"宅男卡卡","Q1144479","studio = {{link-en"
"太陽雨 (2006年電影)","Q10941849","studio = {{flagicon"
"飛狐外傳 (1980年電影)","Q15913946","studio = [[邵氏公司"
"忘了去懂你","Q5469679","studio = {{Unbulleted list"
"冰血奇緣","Q15733825","studio = Saga Film<br />Tappeluft Pictures<br />thefyzz<br />XYZ Films "
"打獵季節3","Q381758","studio = [[索尼动画]]<br />{{tsl"
"戰地情","Q18151554","studio = {{Plainlist"
"巴勒 (電影)","Q7136687","studio = {{link-en"
"巨星的回信","Q15046541","studio = {{Plainlist"
"迪士尼公主的奇幻歷險：追尋你的夢想","Q3828818","studio = [[迪士尼卡通工作室]]<br />{{link-en"
"深鎖春光一院愁","Q1633549","studio = [[环球影业"
"尼伯龙根 (1924年电影系列)","Q460163","studio = [[Decla-Bioscop]] "
"萬聖年代","Q17145464","studio = | distributor = Screen Media Films "
"馴龍寶典","Q4943023","studio = {{Plainlist"
"冤家路窄","Q1004433","studio = {{plainlist"
"陰魂不散",NA,"studio = [[海豐影業製作公司]] "
"切膚之歌","Q17512617","studio = | distributor = "
"帕盧姆之樹","Q3458494","studio = {{link-ja"
"疯狂农庄","Q1129308","studio = O Entertainment<ref name=""AFIBarnyard"">{{cite web"
"戰魂榮歸","Q1246152","studio = [[Emmett/Furla Oasis"
"史泰登島國王","Q64338076","studio = {{Plainlist"
"倫敦大道","Q164933","studio = GK Films<br>Henceforth "
"美容师与野兽","Q1289681","studio = {{Plainlist"
"失去的丈夫","Q97574323","studio = Six Foot Pictures "
"老虎崛起 (電影)","Q105044498","studio = | distributor = "
"假如喪屍來襲","Q108445250","studio = | genre = 電視劇原聲帶 "
"緝毒特警","Q1656994","studio = {{ubl"
"墨菲的战争","Q335041","studio = {{tsl"
"著牛仔褲的鍾馗",NA,"studio = 嘉禾（香港）有限公司<br />大路電影製作有限公司<br />嘉峰電影有限公司 "
"穿越之旅","Q2940902","studio = Légende Films<br />TF1 Films Production<br />[[Canal+]] "
"蝙蝠侠：神秘的女蝙蝠侠","Q810861","studio = [[华纳兄弟动画"
"鐵旗門","Q5456756","studio = [[邵氏公司"
"雜技亡命隊","Q7489167","studio = [[邵氏公司"
"激情熱線","Q5466990","studio = AdScott Pictures "
"死亡日记 (1976年电影)","Q5272047","studio = | distributor =B.S. Moss Enterprises "
"我和奥逊·威尔斯","Q287599","studio = [[Madman Entertainment]] "
"怒火狂殺","Q163869","studio = Brightlight Pictures<br/>Boll Kino Beteiligungs GmbH & Co. KG<br/>Pitchblack Pictures Inc. "
"跳跳虎歷險記","Q374431","studio = {{Plainlist"
"帕奧精神：鳳凰高飛","Q98688194","studio = | released = 2020年8月26日 "
"一場戰爭","Q19590783","studio = [[Nordisk Film]] "
"十全主婦","Q3338792","studio = {{tsl"
"红色药丸","Q27590931","studio = Jaye Bird Productions "
"當場斃命","Q585983","studio = 哈里·波普金制作公司<br>卡迪纳尔影业 "
"尼魔島","Q177340","studio = {{le"
"秘權之家","Q66371371","studio = | distributor = "
"野獸特警","Q138084","studio = Amalgam Features<br/>Waypoint Entertainment "
"青春啦啦隊","Q15923180","studio = 後場音像紀錄工作室有限公司 "
"漢堡總動員","Q2355815","studio = {{plainlist"
"屍心瘋 (1973年電影)","Q627060","studio = Pittsburgh Films "
"康-蒂基","Q1758118","studio = [[Artfilm]] "
"黑暗弥漫","Q699338","studio = Zebra Films, Schmidtz Katze Filmkollektiv, The Film Works "
"夏之殘戀","Q17229509","studio = | distributor = {{link-ja"
"末日殺神","Q7091395","studio = {{ plainlist "
"戰國英雄","Q2581918","studio = Carolina Films<br />DeAPlaneta<br />Future Films<br />Talent Films "
"芳名卡門","Q2296139","studio = | distributor = "
"街市英雄","Q7489174","studio = [[邵氏公司"
"图们江 (电影)","Q12593668","studio = Lu Films <br/> Arizona Films "
"烏龍巡警","Q1779139","studio = {{plainlist"
"海之歌","Q18635106","studio = | runtime = 114分 "
"舊鎖","Q87626973","studio = 鳳冠影業有限公司 "
"月牙兒 (1976年電影)","Q87720255","studio = 鳳冠影業有限公司 "
"中国推销员","Q50650067","studio = | distributor = [[中国电影股份有限公司]]北京电影发行分公司 "
"反暴特勤組","Q1535201","studio = {{plainlist"
"准许","Q30294433","studio = Ball & Chain Productions "
"自殺熱線","Q18913381","studio = | distributor = "
"残疾营地","Q90340902","studio = {{Plainlist"
"行錯姻緣路","Q110309869","studio = 玉郎影業（香港）有限公司 "
"終極攻佔","Q105704413","studio = {{plainlist"
"庞蒂雅娜的复仇","Q66968640","studio = Tiger Tiger Pictures<br>13 Little Pictures<br>Primeworks Studios "
"赤色密室","Q3931454","studio = | distributor = "
"美國怪談：鬼殺人","Q1193443","studio = [[After Dark Films]]<br />[[Remstar"
"我不是你的黑鬼","Q27038025","studio = {{Plainlist"
"一個完美的結局","Q2945077","studio = | distributor = Soul Kiss Film "
"錦囊妙計","Q1219727","studio = | distributor = [[聯藝公司]] "
"美味盛宴","Q16857388","studio = {{plainlist"
"城市之街","Q2262932","studio = [[派拉蒙電影]] "
"衝浪季節2：波浪狂熱","Q26720598","studio = [[Sony Pictures Animation]]<br/>[[WWE Studios]] "
"1941的聖誕","Q56229036","studio = | distributor = "
"银河守卫队","Q12127045","studio = {{Plainlist"
"生化戰士2：迷城篇","Q2418819","studio = {{plainlist"
"狂犬病 (2019年電影)","Q56241199","studio = {{Plainlist"
"四虎將","Q1218318","studio = Pax Enterprises "
"終極唬神：愛的大復仇","Q3234794","studio = [[Suresh Productions]]<br />Vaaraahi Chalana Chitram<br />Makuta Graphics "
"杉原千畝 (電影)","Q21423036","studio = [[日本電視放送網]] "
"賭國驚爆","Q1752509","studio = {{le"
"哈雷兄弟","Q642419","studio = [[Island World]]<br>[[Original Film"
"一剪梅 (1931年電影)","Q4659766","studio = [[联华影业公司]] "
"地球人壞壞","Q1658594","studio = {{plainlist"
"碧血劍 (1981年電影)","Q7659277","studio = [[邵氏公司"
"人生超友事","Q28132671","studio = {{Plainlist"
"捕手間諜","Q30597799","studio = {{ubl"
"濹東綺譚","Q11278023","studio = [[東京映画]] "
"我的愛 (1986年電影)","Q65058783","studio = [[中影公司"
"求救信","Q61740816","studio = Flying Cloud Productions "
"神探光頭妹","Q55609988","studio = 麥當雄製作有限公司<br />耀榮電影企業有限公司 "
"南方紀事之浮世光影","Q7766871","studio = 黑巨傳播事業股份有限公司<br>台灣聯通科技股份有限公司 "
"新宿天鵝2：橫濱暴走","Q43302532","studio = Tristone Entertainment Inc. "
"惡夜救援","Q86757083","studio = {{ubl"
"夜行殺陣","Q860053","studio = {{le"
"嘎嘎：五尺二寸","Q37909524","studio = {{Plain list"
"環大西洋2：重生時刻","Q106617319","studio = {{lang"
"魔宮戰士 (電影)","Q1469524","studio = {{lang"
"叛獄大獵殺","Q682289","studio = {{plainlist"
"惡爛狂人","Q97760291","studio = {{Plainlist"
"愛之地","Q86666502","studio = | released = {{Film date"
"為誰辛苦為誰忙","Q113631971","studio = [[邵氏兄弟有限公司]] "
"即時引爆","Q611364","studio = {{le"
"美國超級艦隊","Q467227","studio = [[瘋人院影業]] "
"子彈頭·大復仇","Q1784824","studio = Epithéte Films<br />Tapioca Films<br />[[France 3"
"搜索戰","Q14370105","studio = {{plainlist"
"女囚犯摧殘史","Q4013830","studio = {{Plainlist"
"血符門","Q7728086","studio = 邵氏兄弟有限公司 "
"自由中国：有勇气相信","Q5499764","studio = [[新唐人电视台]]、未来世界公司}} 《'''自由中国：有勇气相信'''》是一部于2012年由[[新唐人电视台]]和迈克尔·帕尔曼、未来世界公司合拍的纪录片，片长61分钟，主题集中在[[中国共产党]]执政当局对[[法轮功]]的迫害上，主角是前共產黨員曾铮和李祥春博士，涉及網路審查、奴工產品、不公平貿易、[[對中共摘取法輪功學員及良心犯器官的指控"
"車車車","Q2633475","studio = | distributor = Les Films Corona "
"壞痞子","Q2275853","studio = | distributor = "
"壯志凌雲 (1936年電影)","Q24836215","studio = | distributor = "
"美國忍者","Q464294","studio = {{link-en"
"餐叉勝過手術刀","Q5469844","studio = Monica Beach Media "
"安培林 (電影)","Q457886","studio = | distributor = {{link-en"
"對不起，拆散你","Q21866873","studio = Burn Later Productions "
"伟大的巴克·霍华德","Q1747149","studio = [[普雷通公司]]<br>{{tsl"
"傳奇惡女","Q178094","studio = [[HBO电影]]<br />Killer Films<br />John Wells Productions "
"过昭关","Q65057506","studio = {{plain list"
"吉人天相",NA,"studio = [[永佳影業有限公司]] "
"蝙蝠侠与急冻人：冰点危机","Q498757","studio = [[华纳兄弟动画"
"猫在巴黎","Q300345","studio = Digit Anima<br>[[Folimage]]<br>[[France 3 Cinéma]]<br>Emage Animation Studios "
"維龍加","Q18395479","studio = [[Grain Media]] "
"不死戰警","Q24211109","studio = Blackmrkt<br>Living Out Loud Films<br>{{le"
"愚昧年代","Q467104","studio = Spanner Films "
"女巫：歷代的巫術","Q1438966","studio = Svensk Filmindustri "
"加菲貓：玩轉大世界","Q1494230","studio = {{tsl"
"故鄉劫",NA,"studio = [[中國電影製片廠]] "
"三劍客 (1948年電影)","Q1218111","studio = [[米高梅]] "
"搖滾不滅","Q3878657","studio = Indian Paintbrush<br />[[溫斯坦影業]]<br />Gran Via Productions<br />Chase Films "
"刺心","Q39071530","studio = | distributor = {{tsl"
"變種章鯊大戰鯨死狼","Q20899575","studio = [[Syfy]] "
"無敵巨鯊VS史前鱷龍","Q2474162","studio = [[瘋人院影業]] "
"街頭殺手","Q2382030","studio = 金騰電影公司 "
"第一章：曼達洛人","Q75051348","studio = | genre = 電視劇原聲帶 "
"法律如此","Q21123156","studio = [[福克斯电影公司]] "
"精油人生拉警報","Q778706","studio = [[米拉麥克斯影業]]<br>{{lang"
"迪克·朗之死","Q63119089","studio = [[A24 (公司)"
"恐怖休息站","Q2657411","studio = [[Raw Feed]] "
"你是下一個","Q3572721","studio = {{plainlist"
"特羅馬警報","Q1354255","studio = [[特羅馬娛樂]] "
"月光光 (动画短片)","Q1798917","studio = [[皮克斯動畫工作室]] "
"極速狂逃","Q2564571","studio = [[新線影業]]<br />{{tsl"
"非洲大貓","Q3092327","studio = {{plainlist"
"湯姆叔叔的小屋 (1987年電影)","Q3549220","studio = | budget = "
"家有跳狗","Q1917925","studio = [[Alcon Entertainment]] "
"水下印象","Q2714744","studio = |distributor = [[Odeon Cinemas"
"憶世界大冒險","Q15923929","studio = 幻想曲數位內容有限公司 "
"無無眠","Q22099936","studio = | distributor = "
"奧斯卡與露絲達","Q2033052","studio = Australian Film Finance Corporation<br />Dalton Films<br />Meridian Films "
"愛情誓言","Q2277596","studio = Rezo Films<br />Compagnie Éric Rohmer<br />Bim Distribuzione<br />Alta Producción "
"時尚教主—黛安娜佛里蘭","Q5271334","studio = | distributor = "
"情聖卡薩諾瓦","Q3794232","studio = MediaTrade<br />[[法國電視二台]] "
"B咖流氓","Q21428189","studio = Electric Entertainment<br />Traction Media "
"愛愛全都錄","Q2390777","studio = [[The Asylum]] "
"萌之朱雀","Q2062287","studio = [[WOWOW]]、[[萬代影視]] "
"逐星女 (第一季)","Q94834103","studio = | genre = 電視劇原聲帶 "
"死靈之舞","Q3053918","studio = {{ubl"
"一樓一故事",NA,"studio = [[電影創作室]] "
"凶心仁術","Q1060484","studio = Viddywell Productions<br />Fastnet Films "
"化石森林","Q953939","studio = [[華納兄弟]] "
"保卫察里津","Q4329652","studio = [[列宁格勒电影制片厂]]及{{link-en"
"我的腐女友 (電影)","Q951901","studio = | distributor = エスピーオー "
"假如卡特隊長成為首位復仇者","Q108044710","studio = | genre = 電視劇原聲帶 "
"假如觀察者違背誓言","Q108806174","studio = | genre = 電視劇原聲帶 "
"我的尴尬性之旅","Q15281738","studio = | released = {{Film date"
"密宗聖手","Q15270550","studio = [[橙天嘉禾"
"地獄之門 (電影)","Q2410942","studio = [[華納兄弟]] "
"第七章：算帳","Q81636258","studio = | genre = 電視劇原聲帶 "
"加州之王","Q781534","studio = [[Nu Image"
"紐約殺人機器","Q3958739","studio = {{plainlist"
"生活的梦想","Q5306747","studio = | distributor = {{Link-en"
"百货商店的秘密","Q4182225","studio = [[莫斯科电影制片厂]] }} 《'''百货商店的秘密'''》（{{lang-ru"
"北越歸來2","Q727160","studio = {{le"
"血夜花","Q87669614","studio = 鳳冠影業有限公司 "
"伟大的荒凉","Q11838003","studio = [[普雷通公司]] "
"舞台老妈","Q65049515","studio = {{Plain list"
"請勿換台","Q104837517","studio = | genre = 電視劇原聲帶 "
"居留此地","Q29915537","studio = {{lang"
"三妻艳史","Q988004","studio = | distributor = [[20世纪福克斯]] "
"小野貓的公路歷險記","Q1215958","studio = 伊芙製片公司（{{lang"
"死亡網絡",NA,"studio = [[縱橫製作有限公司]] "
"黑白追緝令","Q474199","studio = {{Plainlist"
"浪子回頭 (1990年電影)","Q3795605","studio = Crash Pictures<ref name=afi>{{cite web"
"白噪音 (电影)","Q740414","studio = [[金环影业]]<br />[[照明公司]] "
"宝贝威龙","Q2363062","studio = 全球·创业·好莱坞 "
"練戀舞","Q15943105","studio = 得藝國際媒體<br>女視界影視 "
"最后命令 (1928年电影)","Q466816","studio = [[Famous Players-Lasky"
"老師的黑板","Q2399461","studio = | distributor = "
"海 (電影)","Q2984637","studio = | distributor = "
"里斯本的祕密","Q2346467","studio = | distributor = Clap - Produção de Filmes {{small"
"街角的商店","Q782751","studio = | distributor = "
"聖路","Q1540260","studio = {{link-en"
"囚 (電影)","Q65049949","studio = 馬莉工作室 "
"丹尼爾不是真的","Q55762040","studio = {{Plainlist"
"武士警察2：致命復仇","Q20899569","studio = 影嶺娛樂（{{lang"
"第三章：罪孽","Q76339669","studio = | genre = 電視劇原聲帶 "
"逐星女 (第二季)","Q106833354","studio = | genre = 電視劇原聲帶 "
"烈日迷蹤","Q21427718","studio = Floren Shieh Productions "
"袭击 (2018年电影)","Q39670177","studio = | distributor = "
"海洋奇緣 (即將上映的電影)","Q118996994","studio = {{Plainlist"
"再也不見2020","Q104013554","studio = Broke and Bones "
"第一次 (2012年美国电影)","Q3019431","studio = Jerimaca Films "
"愛無止盡","Q325648","studio = [[Arte]]<br />[[Bavaria Film"
"神父禁戀","Q1217263","studio = Almeda Films<br />Blu Films<br />Wanda Films "
"野蠻人羅納爾","Q1889303","studio = Einstein Film "
"天啊！我把傑克變雪人了","Q1286551","studio = {{tsl"
"截殺威龍","Q284870","studio = {{le"
"蠻牛戰士","Q653473","studio = {{le"
"胶片时代爱情","Q21060683","studio = Smile Ent、Lu Film "
"新埃及妖后","Q1076226","studio = Rank Organisation "
"血債血償 (電影)","Q2906978","studio = Films In Motion<br/>Voodoo Production<br>[[Cinema Management Group]] "
"Beyond All Boundaries","Q4899920","studio = | distributor = "
"溢血財產","Q16873412","studio = [[友聯影業]] "
"頭號人蛇","Q466233","studio = {{lang"
"蘭斯基","Q85853743","studio = {{Plainlist"
"割喉之城","Q62595377","studio = {{Plainlist"
"亡命悍將","Q1109508","studio = [[米高梅]] "
"摇滚藏獒：蓝色光芒","Q107158207","studio = [[华谊兄弟]] "
"无路可走","Q2265844","studio = 20世纪福克斯 "
"自由國度 (2006年電影)","Q736239","studio = {{plainlist"
"何處惹塵埃",NA,"studio = | runtime = 31分鐘 "
"无声婚礼","Q1570955","studio = {{flagicon"
"愛的大追蹤","Q1356241","studio = [[Saticoy Productions]]<br /> "
"自由之日：我们的国防军","Q497617","studio = Reichsparteitag-Film "
"低地 (电影)","Q1400403","studio = | distributor = "
"偶然路過的街","Q7621611","studio = | distributor = [[东映]] "
"事物的狀態","Q692367","studio = | released = {{flagicon"
"毕业会考","Q23762934","studio = | distributor = "
"魔界屋2","Q771485","studio = Filmirage "
"風飛鯊5：全球逆襲","Q34200777","studio = [[Syfy"
"如眠国度","Q27703212","studio = Code Red Productions<br /> Scythia Films "
"妈妈好 (马来西亚电影)","Q63883265","studio = | released ={{film date"
"狗狗去哪兒？","Q129874","studio = {{Plain list"
"拳王開飯館","Q1131162","studio = {{lang"
"辣媽終結者","Q2189881","studio = [[The Asylum]] "
"暴力小姐","Q14854116","studio = Faliro House Productions <br /> Plays2place Productions "
"夢幻部落","Q15914134","studio = 綠光全傳播有限公司 "
"大時代 (1981年電影)","Q2604288","studio = Dino De Laurentiis Company<br />Sunley Productions Ltd. "
"魔幻屠龙2","Q1255102","studio = | distributor = [[环球影业]] （[[北美]]） <br/> [[聯合國際影業]] （在[[北美]]以外地区） "
"萬聖夜怪譚","Q19599809","studio = {{Plainlist"
"藍橋月冷","Q87760969","studio = 鳳冠影業有限公司 "
"假如齊爾蒙格救下東尼·史塔克","Q108545339","studio = | genre = 電視劇原聲帶 "
"純真11歲","Q2630598","studio = Santo Domingo Films<br>Lawrence Bender Productions<br>MUVI Films<br>Altavista Films "
"驚爆摩天樓","Q7537999","studio = {{le"
"愛的地獄","Q15070803","studio = [[Darko Entertainment]]<br>Passcode Entertainment<br>[[第六攝影棚電影]]<ref name=afi>{{cite web"
"在愛之中","Q5368526","studio = | distributor = "
"蓝光 (电影)","Q700243","studio = | distributor = "
"賊中之王","Q6412397","studio = [[華納兄弟]] "
"枭雄 (电影)","Q19833751","studio = {{le"
"护士日记","Q65049364","studio = 江南电影制片厂 "
"摩比小子大电影","Q57314399","studio = {{le"
"金钱陷阱","Q969651","studio = {{tsl"
"細圈仔","Q20649239","studio = [[立人影業有限公司]] "
"梵谷到我家","Q111796280","studio = Mica Films "
"查尔斯·斯旺三世心灵一瞥","Q2812249","studio = {{tsl"
"荷花 (電影)",NA,"studio = [[國際電影懋業有限公司]]<br />永華電影製片廠有限公司 "
"海外特派员","Q848388","studio = Walter Wanger Productions "
"下一個就是你：血腥瑪麗","Q283296","studio = NPP Productions "
"控訴 (電影)","Q5363957","studio = {{tsl"
"夜困殺人場","Q400261","studio = {{Plainlist"
"與四季交易的商人","Q688962","studio = Tango Film "
"擂台爭霸","Q641237","studio = [[美國影業有限公司]]<br>Zero Gravity Management<br>Fury Productions<br>RCR Media Group "
"學校萬花筒","Q2278739","studio = [[40英畝土地和一頭騾子電影工作室]] "
"凱撒萬歲 (1994年電影)","Q634868","studio = 水晶天空全球 "
"社會的威脅","Q1542944","studio = [[新線影業]]<ref name=""AFI"">{{cite web "
"太空运输","Q675205","studio = Atlantis Pictures "
"魔嬰","Q3112986","studio = {{plainlist"
"影片未分级","Q1840607","studio = [[Netflix]]<br />[[BBC Films]] "
"點指賊賊","Q28410168","studio = 好朋友影業有限公司 "
"15區","Q21095446","studio = Street Justice Films "
"武士屠龍","Q1421023","studio = {{link-en"
"特莉絲坦娜","Q1321880","studio = Época Films "
"無敵猛鯊","Q7642752","studio = Boomgates<br>Retromedia Entertainment<br>Synthetic Filmwerx "
"恩怨情天","Q1545298","studio = [[华纳兄弟]] "
