"title","wikibase_item","Distributor"
"陸阿采與黃飛鴻","Q2984949","distributor = | studio = [[邵氏兄弟"
"象群女王","Q73536630","distributor = {{plainlist"
"布吉闖籃關","Q73539536","distributor = [[焦點影業]] "
"霧街","Q109461185","distributor = 韓興電影公司 "
"日落號列車","Q2016830","distributor = [[HBO電影]] "
"賞金戀人：Ex檔案","Q741737","distributor = {{le"
"危險性遊戲2","Q64146","distributor = {{tsl"
"转山 (电影)","Q15916768","distributor = 北京太合环球影业投资有限公司<br />中国电影股份有限公司北京电影发行分公司 "
"Donga","Q5295798","distributor = Vijayalakshmi Art Pictures "
"龙眼 (电影)","Q427940","distributor = [[After Dark Films]]<br/>[[Dark Castle Entertainment]]<br/>[[Silver Pictures]] "
"永远的忍者神龟","Q2000709","distributor = [[4Kids娱乐公司]] "
"家族风云 (2012年电视剧)","Q726735","distributor = | network = [[特纳电视网"
"最后的狮子","Q7745862","distributor = Virgil Films "
"警校禁戀","Q13414839","distributor = [[Edition Salzgeber]] "
"勝利 (電影)","Q17277459","distributor = | released = {{film date"
"惡童日記 (電影)","Q15106179","distributor = | released = {{Film date"
"亨利之書","Q21098696","distributor = [[焦點影業]] "
"刑弒厲","Q35568996","distributor = {{le"
"笑畫人生","Q28912377","distributor = [[亞馬遜工作室]] "
"美国诉比莉·哈乐黛","Q73049266","distributor = [[Hulu]] "
"合法入侵","Q167374","distributor = Sony Pictures Releasing "
"活屍入侵","Q1810314","distributor = （澳大利亚）Spierigfilm公司<br />（英国）華納兄弟公司<br />（美国）獅子門影業公司 "
"德州之子","Q25205646","distributor = {{link-en"
"絕命保鑣 (電影)","Q1406330","distributor = {{le"
"仇连环","Q14948535","distributor = [[邵氏公司"
"幽灵号恐怖车","Q1197355","distributor = [[环球影业]] "
"絕頂好腦細","Q105702167","distributor = Tripictures "
"浮世戀曲",NA,"distributor = [[安樂影片有限公司]] "
"火燒倫敦城","Q1297250","distributor = [[聯美電影公司]] "
"宮本武藏 巖流島之決鬥","Q4669767","distributor = 東映 "
"歌迷小姐 (1971年电影)","Q11123001","distributor = 香港荣华公司 "
"傻瓜大闹香蕉城","Q806092","distributor = [[联美公司]] "
"龍虎盟","Q1324120","distributor = [[派拉蒙影業]] "
"青樓紅杏 (1984年電影)","Q317311","distributor = Orion Classics "
"另類神父代理人","Q66758332","distributor = | released = {{film date"
"海角亡魂","Q529106","distributor = [[環球影業]] "
"詭宴","Q19627585","distributor = {{link-en"
"阿飛 (電影)","Q68548877","distributor = | released = {{HK}}：{{film date"
"網路鬼美眉","Q2846948","distributor = [[松竹]] "
"我的舅舅","Q1346590","distributor = [[Gaumont Film Company"
"洪拳小子","Q21148929","distributor = [[邵氏公司"
"食人帝国","Q1754886","distributor = | released = {{Film date"
"魔童謠","Q115818765","distributor = {{Plainlist"
"天涯何处觅知心","Q1334782","distributor = 华纳兄弟—七艺（Warner Bros.-Seven Arts） "
"超人/蝙蝠侠：公众之敌","Q2121056","distributor = [[华纳家庭娱乐]] "
"怒火風雲 (1995年電影)","Q3518871","distributor = 善益電影 "
"愛情至上","Q1703991","distributor = [[環球影業]] "
"再一次心跳","Q5691797","distributor = | released = {{film date"
"同窗的愛","Q304394","distributor = Sonet电影 "
"即刻復仇","Q14948591","distributor = [[映像娛樂]] "
"一个国家的衰亡","Q7733213","distributor = V-L-S-E "
"情人節大屠殺 (電影)","Q2348659","distributor = [[二十世紀福斯]] "
"新勇士 (電視劇)","Q29512121","distributor = {{le"
"鐵達尼號 (1992年電影)","Q18510524","distributor = [[IMAX]] "
"危險行為","Q16253660","distributor = {{tsl"
"外星神犬","Q1660806","distributor = [[米高梅公司]] "
"日本海大海戰 海軍進行曲","Q11508488","distributor = [[東映]] "
"奇幻遊樂園","Q28869533","distributor = [[派拉蒙影業]] "
"Huat啊！Huat啊！发！","Q55693939","distributor = GSC Movies<br>Golden Village Pictures<br>Clover Films "
"美國動物","Q33256085","distributor = {{Plainlist"
"洛可的摩登生活","Q757148","distributor = {{tsl"
"何日君能知我心","Q1326725","distributor = T-Series "
"隔世琴緣","Q16173732","distributor = ShinCine Communications<br>[[嘉禾娛樂事業有限公司]]（香港） "
"最佳伙扮","Q24000042","distributor = [[Golden Village]] <br> [[创艺电影]] "
"副警長 (電視劇)","Q63674424","distributor = Entertainment One "
"機遇","Q22907155","distributor = [[第二十電視公司]] "
"如果…","Q1346745","distributor = [[派拉蒙电影公司]] "
"鐵娘IN工廠","Q53096","distributor = [[派拉蒙影業]] "
"殭屍狂潮","Q109413584","distributor = [[Syfy]] "
"天使的孩子","Q1211143","distributor = {{Plainlist"
"二加二 (2012年电影)","Q2511602","distributor = [[Walt Disney Studios Motion Pictures]] {{small"
"鬼男爵","Q2383132","distributor = | released = （意大利）︰1972年2月25日<br>德国：2002 年 3 月 15 日 "
"終極包圍戰","Q104128132","distributor = {{Plainlist"
"翠鳳艶曲","Q542988","distributor = {{tsl"
"聲夢戀歌","Q100324181","distributor = {{unbulleted list"
"死吻","Q2061752","distributor = [[联美影业公司]] "
"万人斩","Q6407463","distributor = [[邵氏公司"
"尖峰戰士","Q781870","distributor = 坎農集團 "
"自殺前14天",NA,"distributor = [[東方電影發行有限公司]] "
"湯姆歷險記 (2000年電影)","Q2388653","distributor = {{link-en"
"舞廳 (1999年電影)",NA,"distributor = | released = {{HKG}}：{{Film date"
"暗影連","Q7460484","distributor = Purpose Films "
"食人宴3：歡樂大結局","Q5439532","distributor = [[次元影業"
"梵高 (电影)","Q2301836","distributor = |released = 1991年10月30日（法國） "
"邁克和茉莉","Q1575230","distributor = | network = [[CBS]] "
"凡人琐事","Q593838","distributor = 华纳兄弟电视发行部门 "
"救婚365日","Q4981181","distributor = [[StudioCanal]]<br>威望國際 "
"鬥氣夫妻","Q367610","distributor = [[派拉蒙電影公司]] "
"丽人行 (1967年电影)","Q232170","distributor = [[二十世纪福克斯]] "
"地铁莎蒂","Q15637598","distributor = [[第一国家"
"业内前五","Q16993300","distributor = [[Paramount Pictures]] "
"夜晚還年輕","Q19263995","distributor = [[Magnolia Pictures]] "
"野蛮地区","Q26792839","distributor = | released = {{film date"
"牢獄餘生","Q944624","distributor = [[華納兄弟]] "
"雙重情人","Q29390093","distributor = | released = {{Film date"
"1980年代的爱情","Q21095393","distributor = <!-- or: "
"聖誕頌 (電影)","Q171365","distributor = [[New Line Cinema]] "
"灰燼與鑽石","Q722281","distributor = | released = 1958年 "
"推銷員之死 (1951年電影)","Q2321222","distributor = | released = {{Film date"
"秘鲁大冒险","Q1707921","distributor = [[派拉蒙影業]]<ref name=AMFindsTerritories>{{cite news"
"哥哥教我唱的歌","Q19057475","distributor = {{tsl"
"亞洲警察之高壓線",NA,"distributor = [[東方影業公司]] "
"綠燈俠：動畫系列","Q986000","distributor = [[華納兄弟電視發行]] "
"魔幻都市","Q368733","distributor = |channel = [[Starz (电视频道)"
"忠臣藏 (1962年電影)","Q3390530","distributor = [[東寶電影公司"
"納粹龐克 (電影)","Q18392433","distributor = [[A24 (公司)"
"1世代：我們的世代","Q4595879","distributor = [[三星电影公司"
"此刻與日出之間","Q2408534","distributor = [[百代電影公司]] "
"惡魔、變異人、異形、食人魔、地獄邊緣的殭屍化的活死人攜妻帶子大舉歸來恐怖進攻不分日夜殺出個黎明2：極度震驚2D版","Q1579799","distributor = | released = {{Film date"
"血色孤語","Q15040678","distributor = {{Plainlist"
"徐自強的練習題","Q48926457","distributor = 榖得電影 "
"老大靠邊閃2︰歪打正著","Q1352085","distributor = [[華納兄弟]] "
"老爸102岁","Q16056821","distributor = [[哥倫比亞影業]] "
"相爱一天","Q27558442","distributor = [[GDH 559]] "
"一部關於糖的電影","Q21095965","distributor = {{plainlist"
"驚懼幻象","Q3518851","distributor = 帝國影業 "
"柳巷芳草","Q1348177","distributor = [[华纳兄弟]] "
"法外出擊","Q517652","distributor = 華納兄弟 "
"小男孩与奇幻世界","Q16246692","distributor = Espaço Filmes "
"春闺风月","Q278513","distributor = [[哥伦比亚影业]] "
"归途列车","Q5361760","distributor = Zeitgeist Films "
"开膛街","Q2855210","distributor = {{UK}} "
"惊蛰 (电影)","Q6202471","distributor = [[西部电影集团"
"馬丁伊登 (2019年電影)","Q65939784","distributor = 01 Distribution（義大利）<br>Shellac Distribution（法國） "
"情事 (1999年电影)","Q151873","distributor = | released = {{film date"
"吾父吾血","Q17150575","distributor = [[溫斯坦影業"
"末日逼近 (電視劇)","Q1752538","distributor = [[美國廣播公司]] "
"神鬼認證 (1988年電影)","Q392783","distributor = |released = 1988年 "
"無法無天 (1996年電影)","Q1197720","distributor = [[HBO]] "
"扎布里斯基角 (电影)","Q139078","distributor = 米高梅 "
"退魔錄 (電影)","Q16181265","distributor = Poly Vision Pictures "
"白爛賤客2","Q55258972","distributor = {{le"
"超危險犯罪","Q17064227","distributor = RLJ Entertainment<br/>{{link-en"
"向日葵 (台灣電影)","Q10918132","distributor = [[想亮影藝製作有限公司]] "
"加菲貓3D","Q656998","distributor = {{tsl"
"戰略陰謀2","Q845905","distributor = {{Plainlist"
"其实在天堂","Q912049","distributor = [[Sonet Film]] "
"101次求婚 (韓國電影)","Q16159080","distributor = ShinCine "
"外籍兵團 (1998年電影)","Q1195192","distributor = 新電影國際（{{lang"
"逐愛 (2021電視劇)","Q97798656","distributor = | budget = "
"僵局","Q20709965","distributor = {{ubl"
"人斬","Q3410840","distributor = {{flagicon"
"群英会 (1972年电影)","Q30727783","distributor = [[邵氏公司"
"北极正义：雷霆战队","Q27590807","distributor = {{link-en"
"第三類打鬥",NA,"distributor = [[邵氏公司"
"第二春",NA,"distributor = | rate = "
"男妇女主任","Q114154215","distributor = | released = 1999年<ref>{{cite book"
"Happier Than Ever：給洛杉磯的情書","Q112943780","distributor = [[Disney+]] "
"夏日春情","Q2082822","distributor = [[二十世纪福斯]] "
"来自巴黎的女孩","Q1957691","distributor = AFMD "
"下一站，地獄","Q2200792","distributor = Millennium Films<br/>Nu Image Films "
"天魔約書亞","Q2601332","distributor = [[探照灯影业"
"相逢聖路易","Q1066873","distributor = {{link-en"
"電影故事",NA,"distributor = | released = {{HKG-1959}} 1996年1月18日 "
"小狐狸武克","Q44817","distributor = Mokép (1981) (Hungary) (all media)<br />Celebrity Home Entertainment (1987) (USA) (VHS)<br />Hal Roach Studios (1987) (USA) (all media)<br />Just For Kids Video (1994) (USA) (VHS) "
"陽光清洗","Q1111970","distributor = [[Overture Films]] "
"零点时刻","Q2024189","distributor = | network = [[美国广播公司]] "
"霹靂十傑","Q665847","distributor = [[邵氏]] "
"赛门和黛利拉","Q1568425","distributor = 娱乐狂人(Madman Entertainment) "
"沉默之像","Q17586651","distributor = | released = {{Film date"
"金色豪門","Q312394","distributor = [[Miramax Films]] (US) "
"皮膚顏色-蜜色","Q2998778","distributor = | released = {{FRA}}：2012年6月6日<br/>{{USA}}：2013年11月8日<br/>{{KOR}}：2014年5月8日 "
"新不了情 (1970年電影)","Q20687687","distributor = | runtime = 110 分鐘 "
"熱帶幻夢","Q594131","distributor = | released = {{Film date"
"口吃男戀語","Q22075217","distributor = <!-- or: "
"打獵季節4","Q22350801","distributor = [[Sony Pictures Home Entertainment]] "
"激動戰士MAN勃哥","Q12126033","distributor = | released = {{Film date"
"非法圖利 (1951年電影)","Q3283636","distributor = [[雷電華電影]] "
"家·多點嘗試","Q90824181","distributor = [[蘋果公司]] "
"开战日","Q18586579","distributor = 北歐電影公司 "
"愛在回家時","Q21528122","distributor = {{le"
"光榮擂台","Q3126727","distributor = [[溫斯坦影業]] "
"水淹金山","Q14949768","distributor = | released = {{Film date"
"拳王 (1991年電影)","Q56272319","distributor = 德宝影片发行有限公司 "
"大愛晚成","Q16252315","distributor = [[A24 (公司)"
"劫獄救援","Q104858854","distributor = {{le"
"小煞星","Q25381978","distributor = [[邵氏公司"
"蔡李佛小子","Q118687378","distributor = [[邵氏公司"
"那些年，我们一起疯狂的事",NA,"distributor = | released = 2023年 (马来西亚) "
"初生之犢 (電影)",NA,"distributor = 聯登投資有限公司 "
"壁櫥裡的怪物","Q331760","distributor = 特羅馬影業 "
"风雷魔镜","Q7729932","distributor = 邵氏兄弟 "
"查沃德尔奥乔","Q1323981","distributor = | channel = {{Plainlist"
"芭芭拉 (2012年電影)","Q708737","distributor = | released = 2012年2月11日 （[[第62屆柏林電影節"
"霸凌 (2011年電影)","Q4997083","distributor = [[The Weinstein Company]] "
"西镇警魂","Q3006225","distributor = [[華納兄弟電視公司]] "
"白色上帝","Q16930515","distributor = | released = {{film date"
"週末 (電影)","Q1812267","distributor = | released = {{flagicon"
"雷鳥神機隊 (電影)","Q1506377","distributor = [[環球影業]] "
"3D小紅帽2：團結力量大","Q2528865","distributor = [[溫斯坦影業]] "
"名花傾國兩相歡","Q1168667","distributor = <!-- or: "
"愛情和香煙","Q2092126","distributor = {{link-en"
"情遇曼哈顿","Q28127600","distributor = [[万达电影"
"蛇穴 (電影)","Q659843","distributor = [[二十世紀影業"
"芭比姐妹與小馬","Q15709914","distributor = [[环球影业]] "
"這就是英格蘭","Q748205","distributor = [[Optimum Releasing]] "
"六月新娘","Q2618520","distributor = | released = {{Film date"
"我和我的T媽媽","Q24707870","distributor = | released = "
"创业 (电影)","Q10898178","distributor = | released = {{film date"
"獨角貓","Q42529787","distributor = [[Warner Bros. Television"
"克里斯蒂亚诺·罗纳尔多：世界在他脚下","Q30936517","distributor = {{plainlist"
"歸來 (2011年電影)","Q12127118","distributor = Rezo "
"臥底兄弟","Q2093198","distributor = [[环球影业]] "
"仰望夜空","Q795330","distributor = | channel = [[BBC One]]<br />[[BBC Four]] "
"通往绞刑架的电梯","Q950893","distributor = Lux Compagnie Cinématographique de France "
"亞特蘭大號","Q780016","distributor = |released = 1934年9月12日 "
"戰略陰謀3","Q4425370","distributor = {{le"
"76天","Q101103961","distributor = {{tsl"
"家庭經濟學 (電視劇)","Q105274009","distributor = {{link-en"
"菇菇人","Q100448942","distributor = [[華納兄弟電視公司]] "
"愛情萬人迷","Q40071","distributor = [[派拉蒙影業]] "
"痞子逛沙漠","Q1514846","distributor = {{le"
"地獄3人行","Q51591908","distributor = 狮门 "
"沖霄樓","Q5915506","distributor = [[邵氏兄弟（香港）有限公司]] "
"絕命異次元：劫後餘生","Q2005324","distributor = {{link-en"
"殺入愛情街","Q55608566","distributor = | released = {{HKG-1959}}：{{film date"
"逃亡 (1944年电影)","Q786996","distributor = | released = {{USA}}︰1944年10月11日<ref>{{Cite web "
"火線狙擊：特別行動","Q26742221","distributor = [[狮门娱乐"
"虎膽女兒紅",NA,"distributor = [[新寶娛樂有限公司]] "
"林中怪人2","Q27590281","distributor = {{Plainlist"
"表兄弟 (電影)","Q141557","distributor = Les Films Marceau（法国） "
"巴黎夜旅人","Q110647361","distributor = Pyramide Films "
"白色荒野","Q1118983","distributor = Buena Vista Distribution "
"更好的人生","Q300330","distributor = [[Summit Entertainment]] "
"北国走一遭","Q2523882","distributor = [[环球影业]] "
"異想天開","Q1766287","distributor = | released = "
"牛仔褲的夏天2","Q16458","distributor = [[华纳兄弟]] "
"死亡客機","Q681651","distributor = | released = {{flagicon"
"遊戲規則 (1994年電影)","Q15129600","distributor = 世洋電影 "
"夏威夷假期","Q2457085","distributor = [[華特迪斯尼動畫工作室]] "
"小凯撒 (电影)","Q1199222","distributor = [[华纳兄弟]] "
"懼乳：傷心的奶水","Q1129420","distributor = | released = {{Film date"
"誤打誤撞","Q15080777","distributor = | channel = {{Plainlist "
"Red的梦","Q1112582","distributor = | "
"神父俱乐部","Q18959440","distributor = | released = {{Film date"
"杏林雙傑","Q3853754","distributor = [[米高梅電視公司]] (1969-1976) "
"友情理髮店","Q20017517","distributor = [[透納廣播公司]]<br />[[華納兄弟電視公司"
"犯罪家族","Q18709329","distributor = | released = {{Film date"
"帮派 (电影)","Q19820445","distributor = | released = {{Film date"
"憤怒的二十年代","Q1219927","distributor = [[華納兄弟]] "
"紐約黑幫紀實","Q19880894","distributor = |budget = "
"修士的慾念","Q2715312","distributor = Diaphana Films {{small"
"犯罪教條","Q20002648","distributor = {{Plainlist"
"酸民滾開","Q22908828","distributor = [[Netflix]] "
"空中飛鳥","Q50649485","distributor = [[Netflix]] "
"沙丘魔堡之風雲再起","Q1072774","distributor = | budget = 2000萬美元<ref name=""NYT Berger"">{{cite web "
"敲开天堂的门 (电影)","Q166355","distributor = [[博伟国际]] "
"遁天神盜","Q431609","distributor = [[Yash Raj Films]] "
"惡爸臨門","Q1632915","distributor = [[新線影業]] "
"51号星球","Q941262","distributor = | runtime = 90分鐘<ref>https://www.awn.com/news/planet-51-blu-ray-and-dvd-plus-more</ref> "
"荒野间谍","Q28753378","distributor = | network = {{Plainlist"
"生化戰士：電腦動畫電影","Q975962","distributor = {{Plainlist"
"瞎趴姐妹","Q65677529","distributor = 狮门 "
"狗咬狗骨",NA,"distributor = [[安行影業公司]] "
"幽靈新人種","Q853274","distributor = {{Plainlist"
"无用","Q7901799","distributor = '''International:'''<br />Memento Films International "
"明日天涯","Q4729834","distributor = | released = 2003年5月17日（[[2003年戛纳电影节"
"青春1000日","Q23974623","distributor = [[天映娛樂有限公司]]（香港） "
"肉体的恶魔 (1986年电影)","Q1760258","distributor = Bac Films "
"親愛的外人","Q61096528","distributor = | released = {{film date"
"異形附身","Q2004314","distributor = [[新線影業]] "
"垃圾街","Q209552","distributor = 閃電影業 "
"奇蹟的夏天","Q6945486","distributor = 山水國際娛樂股份有限公司 "
"極速酷客","Q670055","distributor = [[華納兄弟]] "
"我们的六年","Q18703052","distributor = | released = {{Film date"
"蛇 (法国电影)","Q2421355","distributor = Pathfinder Pictures "
"金臂小子","Q3212960","distributor = [[20世紀福斯]] "
"肉體性追緝","Q4224682","distributor = | released = 2006年9月7日 "
"疯猴","Q3227207","distributor = [[邵氏公司"
"鬼霧","Q1697426","distributor = {{tsl"
"步步殺機 (電影)","Q1027680","distributor = [[華納兄弟]] "
"一籠夜鶯","Q2421650","distributor = Compagnie<br />Parisienne de<br />Location de Films "
"PACO與魔法繪本","Q5235074","distributor = [[東寶]]（日本）、山水（台灣） "
"極地求生路","Q610168","distributor = Infinity Media<br />[[狮门娱乐]] "
"愤怒管理 (电视剧)","Q537952","distributor = [[FX (电视频道)"
"政界小人物","Q256527","distributor = Paramount Television Distribution <small>（2000至06年）</small><br>CBS Paramount Television Distribution <small>（2006至07年）</small><br>[[CBS Television Distribution]] <small>（2007至09年）</small><br>[[Disney-ABC Domestic Television]] <small>（2009年至今）</small> "
"飛常性奮！","Q2656108","distributor = Sony Pictures Classics "
"治疗扑克上瘾","Q2635969","distributor = 通用电影公司<ref name=""PSFL"">{{cite web "
"托嬰風暴","Q10342302","distributor = | released = {{Film date"
"啊，男孩","Q1475778","distributor = {{ld"
"路客與刀客","Q27656170","distributor = | rate = "
"殘酷的溫柔","Q29382552","distributor = | released = {{Film date"
"入侵異次元","Q2448717","distributor = 帝國影業 "
"中學 (電影)","Q10875149","distributor = [https://web.archive.org/web/20080110092602/http://www.visiblerecord.com/zh/ 采風電影有限公司] "
"妖馬伍傳奇","Q85878474","distributor = | channel = [[公視主頻]] "
"黑蘭花 (電影)","Q1128520","distributor = [[派拉蒙影業]] "
"聰明的貉子","Q16261420","distributor = [[木蘭影片]]（목란 비데오） "
"少年林肯","Q279284","distributor = [[20世纪福克斯]] "
"玩具总动员：派对恐龙","Q2252704","distributor = [[華特迪士尼工作室電影]] (theatrical release)<br>{{tsl"
"哥們遊戲","Q61015509","distributor = {{link-en"
"金剛大戰巨蜥王","Q106880004","distributor = 瘋人院影業 "
"綁票追殺令","Q84204312","distributor = {{Plainlist"
"留校查看 (電影)","Q1284961","distributor = 二十世紀福斯<ref name=afi/> "
"殺機邊緣人","Q1420108","distributor = [[環球影業]] "
"春火",NA,"distributor = [[邵氏公司"
"玩命鴛鴦","Q246211","distributor = GoDigital媒體集團 "
"歸來的人","Q15923796","distributor = 前景娛樂股份有限公司 "
"真情狂愛","Q15920197","distributor = 昇龍數位科技股份有限公司 "
"雪莉宝贝","Q742998","distributor = IFC Films "
"宅男卡卡","Q1144479","distributor = {{ubl"
"太陽雨 (2006年電影)","Q10941849","distributor = | released = {{HK}}：2006年10月19日<br />{{MYS}}：2006年10月26日<br />{{SIN}}：2007年1月25日<br />{{THA}}：2007年6月14日 "
"小島樂園","Q1064009","distributor = [[Cartoon Network]] "
"飛狐外傳 (1980年電影)","Q15913946","distributor = [[邵氏公司"
"世紀的哭泣","Q426393","distributor = [[HBO]] "
"恶作剧 (1931年电影)","Q776964","distributor = [[派拉蒙电影]] "
"年度最佳學生","Q3500913","distributor = Dharma Production<br>Eros Entertainment (International) "
"布莱克书店","Q880114","distributor = [[Channel 4"
"冰血奇緣","Q15733825","distributor = Tappeluft Pictures{{small"
"記憶編織者","Q19798766","distributor = {{link-en"
"醜聞 (1974年電影)","Q20689175","distributor = [[天映娛樂]] "
"陌生血親","Q19863155","distributor = {{link-en"
"打獵季節3","Q381758","distributor = {{tsl"
"俠友","Q533902","distributor = [[美高梅]] "
"戰地情","Q18151554","distributor = {{link-en"
"巴勒 (電影)","Q7136687","distributor = | released = {{Film date"
"獨行俠勇闖美人關","Q727890","distributor = [[環球影業]] "
"医缘","Q197897","distributor = | channel = [[CW电视网]] "
"巨星的回信","Q15046541","distributor = {{link-en"
"人人爱上我老婆","Q2446893","distributor = | released = [[2001年电影"
"年輕人 (1972年電影)","Q17151693","distributor = [[邵氏公司"
"迪士尼公主的奇幻歷險：追尋你的夢想","Q3828818","distributor = [[華特迪士尼家庭娛樂公司]]<br />[[華特迪士尼工作室電影]] "
"深鎖春光一院愁","Q1633549","distributor = 環球影業 "
"灰色花園 (2009年電影)","Q2271049","distributor = [[花兒製片]] "
"尼伯龙根 (1924年电影系列)","Q460163","distributor = [[Universum Film AG"
"在越南最後的日子","Q17007498","distributor = {{tsl"
"萬聖年代","Q17145464","distributor = Screen Media Films "
"四月的上尉","Q1496627","distributor = | released = {{film date"
"馴龍寶典","Q4943023","distributor = {{link-en"
"大地蜜語","Q61456310","distributor = | released = {{film date"
"陽春老爸","Q109343156","distributor = | released = {{film date"
"双重奏 (2022年电影)","Q108750034","distributor = | released = <!--{{Film date"
"冤家路窄","Q1004433","distributor = [[環球影業]] "
"城市女獵人",NA,"distributor = 永高影片發行有限公司 "
"陰魂不散",NA,"distributor = | released = {{HKG}}：{{Film date"
"我的愛，我的新娘 (1990年電影)","Q6945937","distributor = 三湖電影公司 "
"合气道 (电影)","Q340157","distributor = [[嘉禾公司]] "
"英宮恨","Q1856597","distributor = [[环球影业]] "
"切膚之歌","Q17512617","distributor = | released = {{Film date"
"帕盧姆之樹","Q3458494","distributor = {{Flagicon"
"疯狂农庄","Q1129308","distributor = {{plainlist"
"下一個還是你","Q1272441","distributor = {{tsl"
"戰魂榮歸","Q1246152","distributor = [[米高梅"
"约会规则","Q498569","distributor = [[Sony Pictures Television]] "
"荒島第三日","Q66417375","distributor = | budget = "
"救國 (木偶劇)","Q85880301","distributor = | channel = [[公視主頻]]、[[台視主頻]] "
"史泰登島國王","Q64338076","distributor = [[環球影業]] "
"仁心与冠冕","Q353753","distributor = [[General Film Distributors]] "
"倫敦大道","Q164933","distributor = （土耳其）Pinema "
"风流种子","Q1627707","distributor = [[派拉蒙]] "
"美容师与野兽","Q1289681","distributor = 派拉蒙影业 "
"光棍俱乐部","Q798133","distributor = [[二十世紀影業]] "
"失去的丈夫","Q97574323","distributor = {{plainlist"
"封面女郎 (電影)","Q1366560","distributor = Columbia Pictures "
"老虎崛起 (電影)","Q105044498","distributor = | released = {{film date"
"圣血 (电影)","Q612035","distributor = | released = （意大利）︰1989年11月24日<ref>{{Cite web "
"緝毒特警","Q1656994","distributor = [[派拉蒙影業]] "
"大哥成","Q4905348","distributor = [[邵氏兄弟（香港）有限公司]] "
"墨菲的战争","Q335041","distributor = [[派拉蒙影業]] "
"特警009",NA,"distributor = 邵氏兄弟（香港）有限公司 "
"爆炸 (电影)","Q2512509","distributor = | released = {{Film date"
"海狼 (香港電影)","Q115749591","distributor = [[德寶電影公司"
"著牛仔褲的鍾馗",NA,"distributor = [[ 嘉禾（香港）有限公司 (香港)]] "
"緣份有Take 2","Q15930749","distributor = [[寰宇發行有限事業公司]] "
"天生胆小",NA,"distributor = | released = {{film date"
"穿越之旅","Q2940902","distributor = Mars Distribution "
"海底两万里 (1916年电影)","Q111655","distributor = [[环球影业"
"河上的爱情","Q5190402","distributor = 西河星汇 "
"宇宙戰艦大和號 新的旅程","Q2758389","distributor = [[東映動畫]] "
"拉字至上真人秀","Q2656586","distributor = [[Showtime電視網]] "
"特效化妆师大对决","Q2706864","distributor = | channel = [[Syfy]] "
"女人30又怎樣","Q6825199","distributor = | released = {{Film date"
"蝙蝠侠：神秘的女蝙蝠侠","Q810861","distributor = 华纳家庭录像 "
"鐵旗門","Q5456756","distributor = [[邵氏公司"
"雜技亡命隊","Q7489167","distributor = [[邵氏公司"
"少狼 (電影)","Q1067125","distributor = {{link-en"
"激情熱線","Q5466990","distributor = [[焦點影業]] "
"歸天圖","Q16168755","distributor = Abraxas Co., Ltd.<br>環球世紀電影有限公司（香港） "
"我和奥逊·威尔斯","Q287599","distributor = [[Freestyle Releasing]]<br>[[Warner Bros.]] "
"尼羅河寶石","Q759420","distributor = [[二十世紀霍士]] "
"怒火狂殺","Q163869","distributor = Event Film Distribution "
"小葫蘆歷險記","Q30944568","distributor = | channel = [[台視頻道]]（[[公共電視節目]]時段） "
"跳跳虎歷險記","Q374431","distributor = [[Walt Disney Studios Motion Pictures"
"帕奧精神：鳳凰高飛","Q98688194","distributor = [[Netflix]] "
"恐懼之城：黑手黨橫行紐約","Q97625519","distributor = [[Netflix]] "
"一場戰爭","Q19590783","distributor = Nordisk Film Distribution "
"The Final Cut (英國電視劇)","Q7733901","distributor = [[英国广播公司]] "
"你会怎么做？","Q7243489","distributor = {{tsl"
"保鏢 (1969年電影)","Q4177248","distributor = [[邵氏兄弟（香港）有限公司]] "
"十全主婦","Q3338792","distributor = {{tsl"
"红色药丸","Q27590931","distributor = [[Gravitas Ventures]] (DVD) "
"紅孩兒 (1975年電影)","Q16923777","distributor = [[邵氏公司"
"當場斃命","Q585983","distributor = [[聯美]] "
"尼魔島","Q177340","distributor = {{plainlist"
"血染的季節","Q636356","distributor = [[米高梅]] "
"酋长的儿子","Q1196933","distributor = [[联艺公司]] "
"遠祖的陰影","Q1409627","distributor = {{flagicon"
"打字機 (影集)","Q65053346","distributor = [[Netflix]] "
"英雄出少年 (木偶劇)","Q85883831","distributor = | channel = [[中視頻道]]（[[廣電基金節目]]時段） "
"秘權之家","Q66371371","distributor = | released = 2019年8月9日 "
"野獸特警","Q138084","distributor = {{link-en"
"青春啦啦隊","Q15923180","distributor = 前景娛樂 "
"黑店 (电影)","Q7718458","distributor = [[邵氏公司"
"漢堡總動員","Q2355815","distributor = [[派拉蒙影業]] "
"绿色屠夫","Q690651","distributor = Sandrew Metronome "
"屍心瘋 (1973年電影)","Q627060","distributor = Cambist Films "
"大上海1937","Q113953878","distributor = [[中國電影合作製片公司]] "
"康-蒂基","Q1758118","distributor = [[Sandrew Metronome"
"黑暗弥漫","Q699338","distributor = [[索尼经典影片]] "
"直搗東京","Q830585","distributor = [[華納兄弟"
"殺妻秘笈","Q7836429","distributor = 康祐碩製作公司<br>大宇電子 "
"夏之殘戀","Q17229509","distributor = {{link-ja"
"末日殺神","Q7091395","distributor = {{ plainlist "
"戰國英雄","Q2581918","distributor = Arclight Films "
"大亨小傳 (1949年電影)","Q1992646","distributor = [[派拉蒙電影]] "
"亡命大煞星","Q471864","distributor = [[国家综合影业]]<ref name=""afi"" /> "
"芳名卡門","Q2296139","distributor = | released = {{flagicon"
